Data,Produto,Cliente,Quantidade_vendida,Preco_unitario,Valor_total
2024-10-02,Caneta Amarela,Cliente Tau,19,19.14,363.66
2024-10-02,Caneta Amarela,Cliente Delta,18,18.75,337.5
2024-10-02,Caneta Verde,Cliente Lambda,17,8.74,148.58
2024-10-02,Caneta Verde,Cliente Alfa,16,7.96,127.36
2024-10-02,Caneta Preta,Cliente Alfa,13,14.05,182.65
2024-10-02,Caneta Preta,Cliente Tau,18,15.28,275.04
2024-10-02,Caneta Preta,Cliente Kappa,20,12.82,256.4
2024-10-03,Caneta Azul,Cliente Alfa,1,23.42,23.42
2024-10-03,Caneta Azul,Cliente Kappa,20,25.1,502.0
2024-10-03,Caneta Azul,Cliente Kappa,15,24.4,366.0
2024-10-03,Caneta Amarela,Cliente Delta,59,17.9,1056.1
2024-10-03,Caneta Verde,Cliente Alfa,30,8.75,262.5
2024-10-03,Caneta Verde,Cliente Delta,10,7.35,73.5
2024-10-03,Caneta Preta,Cliente Kappa,23,12.76,293.48
2024-10-03,Caneta Preta,Cliente Lambda,21,15.41,323.61
2024-10-04,Caneta Azul,Cliente Kappa,10,21.21,212.1
2024-10-04,Caneta Azul,Cliente Kappa,8,24.07,192.56
2024-10-04,Caneta Azul,Cliente Lambda,7,25.01,175.07
2024-10-04,Caneta Amarela,Cliente Kappa,18,17.54,315.72
2024-10-04,Caneta Amarela,Cliente Delta,26,18.31,476.06
2024-10-04,Caneta Amarela,Cliente Kappa,1,21.86,21.86
2024-10-04,Caneta Verde,Cliente Alfa,38,8.19,311.22
2024-10-04,Caneta Preta,Cliente Lambda,63,12.81,807.03
2024-10-05,Caneta Azul,Cliente Alfa,52,20.41,1061.32
2024-10-05,Caneta Amarela,Cliente Delta,16,21.86,349.76
2024-10-05,Caneta Amarela,Cliente Tau,27,18.59,501.93
2024-10-05,Caneta Amarela,Cliente Kappa,20,18.54,370.8
2024-10-05,Caneta Verde,Cliente Delta,34,9.27,315.18
2024-10-05,Caneta Verde,Cliente Lambda,11,8.53,93.83
2024-10-05,Caneta Preta,Cliente Alfa,67,12.28,822.76
2024-10-06,Caneta Azul,Cliente Kappa,26,19.64,510.64
2024-10-06,Caneta Azul,Cliente Alfa,27,24.85,670.95
2024-10-06,Caneta Azul,Cliente Alfa,14,23.22,325.08
2024-10-06,Caneta Amarela,Cliente Alfa,21,18.7,392.7
2024-10-06,Caneta Amarela,Cliente Alfa,1,22.96,22.96
2024-10-06,Caneta Verde,Cliente Alfa,16,9.05,144.8
2024-10-06,Caneta Verde,Cliente Delta,17,9.02,153.34
2024-10-06,Caneta Preta,Cliente Kappa,19,12.9,245.1
2024-10-06,Caneta Preta,Cliente Delta,34,12.51,425.34
2024-10-06,Caneta Preta,Cliente Kappa,23,12.11,278.53
2024-10-06,Caneta Preta,Cliente Kappa,3,12.14,36.42
2024-10-07,Caneta Azul,Cliente Kappa,26,21.83,567.58
2024-10-07,Caneta Azul,Cliente Tau,13,19.58,254.54
2024-10-07,Caneta Azul,Cliente Kappa,9,23.29,209.61
2024-10-07,Caneta Amarela,Cliente Delta,17,18.3,311.1
2024-10-07,Caneta Amarela,Cliente Kappa,22,17.53,385.66
2024-10-07,Caneta Verde,Cliente Kappa,14,8.51,119.14
2024-10-07,Caneta Verde,Cliente Alfa,7,7.44,52.08
2024-10-07,Caneta Preta,Cliente Alfa,38,12.65,480.7
2024-10-07,Caneta Preta,Cliente Tau,28,14.39,402.92
2024-10-08,Caneta Azul,Cliente Alfa,12,20.49,245.88
2024-10-08,Caneta Azul,Cliente Lambda,8,21.01,168.08
2024-10-08,Caneta Azul,Cliente Tau,22,20.89,459.58
2024-10-08,Caneta Amarela,Cliente Alfa,1,18.32,18.32
2024-10-08,Caneta Amarela,Cliente Kappa,16,17.45,279.2
2024-10-08,Caneta Amarela,Cliente Tau,15,17.8,267.0
2024-10-08,Caneta Amarela,Cliente Alfa,20,21.79,435.8
2024-10-08,Caneta Verde,Cliente Delta,21,7.42,155.82
2024-10-08,Caneta Verde,Cliente Delta,9,9.04,81.36
2024-10-08,Caneta Verde,Cliente Tau,12,7.07,84.84
2024-10-08,Caneta Preta,Cliente Lambda,15,14.14,212.1
2024-10-08,Caneta Preta,Cliente Delta,13,15.03,195.39
2024-10-08,Caneta Preta,Cliente Lambda,10,14.52,145.2
2024-10-09,Caneta Azul,Cliente Tau,15,22.88,343.2
2024-10-09,Caneta Azul,Cliente Alfa,22,21.34,469.48
2024-10-09,Caneta Amarela,Cliente Alfa,10,21.24,212.4
2024-10-09,Caneta Amarela,Cliente Kappa,11,18.72,205.92
2024-10-09,Caneta Amarela,Cliente Tau,9,22.65,203.85
2024-10-09,Caneta Amarela,Cliente Tau,7,18.46,129.22
2024-10-09,Caneta Verde,Cliente Lambda,8,7.3,58.4
2024-10-09,Caneta Verde,Cliente Kappa,1,9.31,9.31
2024-10-09,Caneta Verde,Cliente Delta,18,8.78,158.04
2024-10-09,Caneta Verde,Cliente Delta,2,9.41,18.82
2024-10-09,Caneta Preta,Cliente Alfa,62,14.84,920.08
2024-10-10,Caneta Azul,Cliente Kappa,11,21.55,237.05
2024-10-10,Caneta Azul,Cliente Kappa,1,20.67,20.67
2024-10-10,Caneta Azul,Cliente Kappa,21,24.6,516.6
2024-10-10,Caneta Amarela,Cliente Tau,41,17.99,737.59
2024-10-10,Caneta Verde,Cliente Kappa,39,7.68,299.52
2024-10-10,Caneta Verde,Cliente Delta,14,8.44,118.16
2024-10-10,Caneta Preta,Cliente Delta,39,13.69,533.91
2024-10-10,Caneta Preta,Cliente Kappa,42,15.01,630.42
2024-10-11,Caneta Azul,Cliente Tau,69,21.5,1483.5
2024-10-11,Caneta Amarela,Cliente Kappa,20,18.5,370.0
2024-10-11,Caneta Amarela,Cliente Delta,13,17.89,232.57
2024-10-11,Caneta Amarela,Cliente Tau,17,18.88,320.96
2024-10-11,Caneta Amarela,Cliente Alfa,9,19.77,177.93
2024-10-11,Caneta Verde,Cliente Kappa,27,8.98,242.46
2024-10-11,Caneta Verde,Cliente Tau,35,9.01,315.35
2024-10-11,Caneta Verde,Cliente Alfa,14,9.03,126.42
2024-10-11,Caneta Verde,Cliente Alfa,13,8.42,109.46
2024-10-11,Caneta Preta,Cliente Kappa,39,13.79,537.81
2024-10-12,Caneta Azul,Cliente Lambda,13,24.69,320.97
2024-10-12,Caneta Azul,Cliente Delta,16,24.53,392.48
2024-10-12,Caneta Azul,Cliente Lambda,2,22.13,44.26
2024-10-12,Caneta Azul,Cliente Lambda,14,24.77,346.78
2024-10-12,Caneta Amarela,Cliente Kappa,18,17.44,313.92
2024-10-12,Caneta Amarela,Cliente Kappa,1,17.67,17.67
2024-10-12,Caneta Amarela,Cliente Tau,13,21.97,285.61
2024-10-12,Caneta Verde,Cliente Kappa,12,7.21,86.52
2024-10-12,Caneta Verde,Cliente Kappa,27,7.92,213.84
2024-10-12,Caneta Verde,Cliente Kappa,28,8.51,238.28
2024-10-12,Caneta Preta,Cliente Lambda,22,12.05,265.1
2024-10-12,Caneta Preta,Cliente Kappa,18,12.01,216.18
2024-10-12,Caneta Preta,Cliente Alfa,14,14.58,204.12
2024-10-13,Caneta Azul,Cliente Alfa,1,19.53,19.53
2024-10-13,Caneta Azul,Cliente Tau,4,21.66,86.64
2024-10-13,Caneta Azul,Cliente Kappa,1,21.03,21.03
2024-10-13,Caneta Amarela,Cliente Delta,12,22.94,275.28
2024-10-13,Caneta Amarela,Cliente Alfa,13,21.37,277.81
2024-10-13,Caneta Amarela,Cliente Tau,14,22.4,313.6
2024-10-13,Caneta Amarela,Cliente Lambda,2,21.08,42.16
2024-10-13,Caneta Verde,Cliente Delta,25,8.21,205.25
2024-10-13,Caneta Verde,Cliente Tau,22,7.06,155.32
2024-10-13,Caneta Verde,Cliente Kappa,21,9.33,195.93
2024-10-13,Caneta Preta,Cliente Delta,10,11.53,115.3
2024-10-13,Caneta Preta,Cliente Lambda,12,13.37,160.44
2024-10-13,Caneta Preta,Cliente Kappa,13,14.9,193.7
2024-10-13,Caneta Preta,Cliente Tau,12,12.72,152.64
2024-10-14,Caneta Azul,Cliente Kappa,9,23.46,211.14
2024-10-14,Caneta Azul,Cliente Kappa,13,21.24,276.12
2024-10-14,Caneta Azul,Cliente Kappa,12,24.12,289.44
2024-10-14,Caneta Azul,Cliente Tau,15,23.5,352.5
2024-10-14,Caneta Amarela,Cliente Alfa,1,21.08,21.08
2024-10-14,Caneta Amarela,Cliente Alfa,7,23.02,161.14
2024-10-14,Caneta Amarela,Cliente Alfa,28,22.31,624.68
2024-10-14,Caneta Verde,Cliente Delta,1,7.31,7.31
2024-10-14,Caneta Verde,Cliente Kappa,9,8.9,80.1
2024-10-14,Caneta Verde,Cliente Kappa,10,8.01,80.1
2024-10-14,Caneta Verde,Cliente Tau,1,7.71,7.71
2024-10-14,Caneta Preta,Cliente Kappa,26,14.04,365.04
2024-10-14,Caneta Preta,Cliente Lambda,9,13.51,121.59
2024-10-14,Caneta Preta,Cliente Kappa,14,14.73,206.22
2024-10-14,Caneta Preta,Cliente Delta,23,11.49,264.27
2024-10-15,Caneta Azul,Cliente Delta,12,22.45,269.4
2024-10-15,Caneta Azul,Cliente Kappa,24,24.38,585.12
2024-10-15,Caneta Azul,Cliente Delta,10,21.21,212.1
2024-10-15,Caneta Amarela,Cliente Kappa,62,19.81,1228.22
2024-10-15,Caneta Verde,Cliente Tau,18,8.64,155.52
2024-10-15,Caneta Verde,Cliente Delta,10,7.92,79.2
2024-10-15,Caneta Verde,Cliente Kappa,13,7.83,101.79
2024-10-15,Caneta Verde,Cliente Delta,10,7.13,71.3
2024-10-15,Caneta Preta,Cliente Tau,29,12.8,371.2
2024-10-16,Caneta Azul,Cliente Tau,21,20.89,438.69
2024-10-16,Caneta Azul,Cliente Delta,21,19.4,407.4
2024-10-16,Caneta Azul,Cliente Alfa,16,23.72,379.52
2024-10-16,Caneta Azul,Cliente Kappa,23,20.88,480.24
2024-10-16,Caneta Amarela,Cliente Delta,11,18.49,203.39
2024-10-16,Caneta Amarela,Cliente Kappa,11,19.05,209.55
2024-10-16,Caneta Amarela,Cliente Delta,18,17.53,315.54
2024-10-16,Caneta Verde,Cliente Kappa,56,8.02,449.12
2024-10-16,Caneta Preta,Cliente Tau,2,11.88,23.76
2024-10-16,Caneta Preta,Cliente Delta,6,14.9,89.4
2024-10-16,Caneta Preta,Cliente Delta,1,13.4,13.4
2024-10-16,Caneta Preta,Cliente Delta,5,11.58,57.9
2024-10-17,Caneta Azul,Cliente Delta,22,23.05,507.1
2024-10-17,Caneta Amarela,Cliente Delta,30,18.54,556.2
2024-10-17,Caneta Amarela,Cliente Lambda,23,21.56,495.88
2024-10-17,Caneta Verde,Cliente Tau,4,8.82,35.28
2024-10-17,Caneta Verde,Cliente Delta,21,8.68,182.28
2024-10-17,Caneta Verde,Cliente Delta,23,8.47,194.81
2024-10-17,Caneta Preta,Cliente Lambda,2,11.61,23.22
2024-10-17,Caneta Preta,Cliente Tau,28,14.93,418.04
2024-10-17,Caneta Preta,Cliente Delta,25,12.51,312.75
2024-10-18,Caneta Azul,Cliente Kappa,20,20.3,406.0
2024-10-18,Caneta Azul,Cliente Kappa,17,20.81,353.77
2024-10-18,Caneta Azul,Cliente Delta,20,25.69,513.8
2024-10-18,Caneta Amarela,Cliente Lambda,1,19.09,19.09
2024-10-18,Caneta Amarela,Cliente Lambda,8,18.62,148.96
2024-10-18,Caneta Amarela,Cliente Kappa,2,19.22,38.44
2024-10-18,Caneta Amarela,Cliente Lambda,1,21.66,21.66
2024-10-18,Caneta Verde,Cliente Tau,41,7.67,314.47
2024-10-18,Caneta Preta,Cliente Tau,50,14.14,707.0
2024-10-18,Caneta Preta,Cliente Lambda,33,12.43,410.19
2024-10-19,Caneta Azul,Cliente Lambda,4,22.51,90.04
2024-10-19,Caneta Azul,Cliente Tau,11,19.62,215.82
2024-10-19,Caneta Azul,Cliente Tau,20,21.8,436.0
2024-10-19,Caneta Azul,Cliente Delta,1,20.91,20.91
2024-10-19,Caneta Amarela,Cliente Alfa,29,18.69,542.01
2024-10-19,Caneta Amarela,Cliente Tau,31,23.0,713.0
2024-10-19,Caneta Amarela,Cliente Delta,11,18.45,202.95
2024-10-19,Caneta Verde,Cliente Lambda,23,8.1,186.3
2024-10-19,Caneta Verde,Cliente Tau,30,7.04,211.2
2024-10-19,Caneta Verde,Cliente Kappa,10,7.85,78.5
2024-10-19,Caneta Preta,Cliente Kappa,21,12.16,255.36
2024-10-19,Caneta Preta,Cliente Tau,23,14.33,329.59
2024-10-20,Caneta Azul,Cliente Delta,33,23.38,771.54
2024-10-20,Caneta Azul,Cliente Lambda,5,25.11,125.55
2024-10-20,Caneta Amarela,Cliente Tau,17,19.22,326.74
2024-10-20,Caneta Amarela,Cliente Delta,21,22.64,475.44
2024-10-20,Caneta Verde,Cliente Kappa,38,8.75,332.5
2024-10-20,Caneta Preta,Cliente Kappa,31,12.3,381.3
2024-10-20,Caneta Preta,Cliente Delta,24,12.0,288.0
2024-10-20,Caneta Preta,Cliente Kappa,23,14.75,339.25
2024-10-21,Caneta Azul,Cliente Tau,28,22.94,642.32
2024-10-21,Caneta Azul,Cliente Alfa,29,24.17,700.93
2024-10-21,Caneta Azul,Cliente Delta,1,22.65,22.65
2024-10-21,Caneta Amarela,Cliente Alfa,3,18.51,55.53
2024-10-21,Caneta Amarela,Cliente Kappa,12,21.37,256.44
2024-10-21,Caneta Amarela,Cliente Lambda,2,22.54,45.08
2024-10-21,Caneta Amarela,Cliente Alfa,4,18.13,72.52
2024-10-21,Caneta Verde,Cliente Alfa,1,8.13,8.13
2024-10-21,Caneta Verde,Cliente Delta,15,8.58,128.7
2024-10-21,Caneta Verde,Cliente Delta,7,7.84,54.88
2024-10-21,Caneta Preta,Cliente Kappa,11,11.57,127.27
2024-10-21,Caneta Preta,Cliente Kappa,37,14.77,546.49
2024-10-22,Caneta Azul,Cliente Delta,64,19.59,1253.76
2024-10-22,Caneta Amarela,Cliente Tau,11,18.11,199.21
2024-10-22,Caneta Amarela,Cliente Alfa,12,21.5,258.0
2024-10-22,Caneta Verde,Cliente Alfa,11,8.09,88.99
2024-10-22,Caneta Verde,Cliente Kappa,17,9.29,157.93
2024-10-22,Caneta Preta,Cliente Tau,13,12.09,157.17
2024-10-23,Caneta Azul,Cliente Kappa,22,25.18,553.96
2024-10-23,Caneta Amarela,Cliente Tau,13,21.08,274.04
2024-10-23,Caneta Verde,Cliente Delta,24,7.83,187.92
2024-10-23,Caneta Verde,Cliente Tau,35,7.44,260.4
2024-10-23,Caneta Verde,Cliente Kappa,20,7.11,142.2
2024-10-23,Caneta Preta,Cliente Kappa,1,11.55,11.55
2024-10-23,Caneta Preta,Cliente Lambda,16,14.08,225.28
2024-10-23,Caneta Preta,Cliente Kappa,19,14.95,284.05
2024-10-24,Caneta Azul,Cliente Delta,13,21.99,285.87
2024-10-24,Caneta Azul,Cliente Tau,10,22.26,222.6
2024-10-24,Caneta Azul,Cliente Kappa,14,19.09,267.26
2024-10-24,Caneta Amarela,Cliente Lambda,15,17.87,268.05
2024-10-24,Caneta Verde,Cliente Kappa,3,8.82,26.46
2024-10-24,Caneta Verde,Cliente Alfa,12,8.13,97.56
2024-10-24,Caneta Verde,Cliente Lambda,9,7.07,63.63
2024-10-24,Caneta Preta,Cliente Alfa,51,13.11,668.61
2024-10-25,Caneta Azul,Cliente Kappa,26,19.04,495.04
2024-10-25,Caneta Azul,Cliente Delta,5,25.47,127.35
2024-10-25,Caneta Azul,Cliente Lambda,7,25.11,175.77
2024-10-25,Caneta Azul,Cliente Kappa,5,19.07,95.35
2024-10-25,Caneta Amarela,Cliente Lambda,3,19.81,59.43
2024-10-25,Caneta Amarela,Cliente Delta,1,17.6,17.6
2024-10-25,Caneta Amarela,Cliente Lambda,7,17.35,121.45
2024-10-25,Caneta Amarela,Cliente Alfa,9,19.51,175.59
2024-10-25,Caneta Verde,Cliente Delta,7,7.12,49.84
2024-10-25,Caneta Verde,Cliente Delta,17,8.32,141.44
2024-10-25,Caneta Verde,Cliente Alfa,1,7.23,7.23
2024-10-25,Caneta Verde,Cliente Kappa,16,8.6,137.6
2024-10-25,Caneta Preta,Cliente Delta,54,13.87,748.98
2024-10-26,Caneta Azul,Cliente Kappa,32,24.22,775.04
2024-10-26,Caneta Azul,Cliente Delta,15,19.16,287.4
2024-10-26,Caneta Amarela,Cliente Lambda,10,21.73,217.3
2024-10-26,Caneta Verde,Cliente Lambda,86,7.1,610.6
2024-10-26,Caneta Preta,Cliente Kappa,17,14.73,250.41
2024-10-26,Caneta Preta,Cliente Alfa,29,13.31,385.99
2024-10-26,Caneta Preta,Cliente Tau,8,14.43,115.44
2024-10-26,Caneta Preta,Cliente Lambda,20,12.46,249.2
2024-10-27,Caneta Azul,Cliente Alfa,23,23.88,549.24
2024-10-27,Caneta Azul,Cliente Lambda,10,24.48,244.8
2024-10-27,Caneta Azul,Cliente Kappa,10,24.5,245.0
2024-10-27,Caneta Amarela,Cliente Alfa,19,18.1,343.9
2024-10-27,Caneta Amarela,Cliente Delta,9,19.0,171.0
2024-10-27,Caneta Amarela,Cliente Alfa,9,19.14,172.26
2024-10-27,Caneta Verde,Cliente Lambda,20,7.66,153.2
2024-10-27,Caneta Preta,Cliente Alfa,12,12.9,154.8
2024-10-27,Caneta Preta,Cliente Lambda,17,13.57,230.69
2024-10-27,Caneta Preta,Cliente Alfa,2,12.35,24.7
2024-10-28,Caneta Azul,Cliente Delta,6,25.51,153.06
2024-10-28,Caneta Azul,Cliente Lambda,13,21.63,281.19
2024-10-28,Caneta Azul,Cliente Kappa,13,21.68,281.84
2024-10-28,Caneta Azul,Cliente Tau,13,19.45,252.85
2024-10-28,Caneta Amarela,Cliente Alfa,21,21.2,445.2
2024-10-28,Caneta Amarela,Cliente Lambda,28,21.19,593.32
2024-10-28,Caneta Amarela,Cliente Kappa,20,20.88,417.6
2024-10-28,Caneta Verde,Cliente Alfa,50,7.42,371.0
2024-10-28,Caneta Preta,Cliente Kappa,21,11.46,240.66
2024-10-28,Caneta Preta,Cliente Kappa,25,14.88,372.0
2024-10-28,Caneta Preta,Cliente Kappa,8,14.61,116.88
2024-10-29,Caneta Azul,Cliente Kappa,1,22.45,22.45
2024-10-29,Caneta Azul,Cliente Kappa,1,22.95,22.95
2024-10-29,Caneta Azul,Cliente Delta,1,23.33,23.33
2024-10-29,Caneta Amarela,Cliente Alfa,21,19.14,401.94
2024-10-29,Caneta Amarela,Cliente Alfa,10,18.29,182.9
2024-10-29,Caneta Amarela,Cliente Alfa,2,20.13,40.26
2024-10-29,Caneta Amarela,Cliente Kappa,7,18.92,132.44
2024-10-29,Caneta Verde,Cliente Kappa,14,7.15,100.1
2024-10-29,Caneta Verde,Cliente Kappa,5,8.27,41.35
2024-10-29,Caneta Preta,Cliente Kappa,54,11.76,635.04
2024-10-30,Caneta Azul,Cliente Tau,18,21.97,395.46
2024-10-30,Caneta Amarela,Cliente Lambda,24,20.96,503.04
2024-10-30,Caneta Amarela,Cliente Delta,1,19.66,19.66
2024-10-30,Caneta Amarela,Cliente Delta,10,23.0,230.0
2024-10-30,Caneta Verde,Cliente Lambda,5,7.71,38.55
2024-10-30,Caneta Verde,Cliente Kappa,1,9.01,9.01
2024-10-30,Caneta Verde,Cliente Alfa,1,9.3,9.3
2024-10-30,Caneta Preta,Cliente Alfa,18,14.47,260.46
2024-10-30,Caneta Preta,Cliente Tau,18,12.69,228.42
2024-10-30,Caneta Preta,Cliente Lambda,23,12.39,284.97
2024-10-31,Caneta Azul,Cliente Alfa,36,24.88,895.68
2024-10-31,Caneta Azul,Cliente Delta,31,19.2,595.2
2024-10-31,Caneta Amarela,Cliente Delta,39,18.59,725.01
2024-10-31,Caneta Verde,Cliente Kappa,16,7.71,123.36
2024-10-31,Caneta Verde,Cliente Delta,35,8.24,288.4
2024-10-31,Caneta Preta,Cliente Kappa,53,14.63,775.39
2024-11-01,Caneta Azul,Cliente Kappa,49,21.18,1037.82
2024-11-01,Caneta Amarela,Cliente Lambda,9,19.6,176.4
2024-11-01,Caneta Amarela,Cliente Tau,23,19.36,445.28
2024-11-01,Caneta Amarela,Cliente Delta,10,22.01,220.1
2024-11-01,Caneta Amarela,Cliente Tau,5,20.13,100.65
2024-11-01,Caneta Verde,Cliente Delta,10,7.4,74.0
2024-11-01,Caneta Verde,Cliente Kappa,1,7.64,7.64
2024-11-01,Caneta Verde,Cliente Kappa,8,9.39,75.12
2024-11-01,Caneta Preta,Cliente Kappa,14,12.28,171.92
2024-11-01,Caneta Preta,Cliente Alfa,21,11.45,240.45
2024-11-01,Caneta Preta,Cliente Tau,5,11.5,57.5
2024-11-01,Caneta Preta,Cliente Kappa,14,13.56,189.84
2024-11-02,Caneta Azul,Cliente Kappa,39,20.64,804.96
2024-11-02,Caneta Amarela,Cliente Delta,57,21.26,1211.82
2024-11-02,Caneta Verde,Cliente Alfa,40,8.15,326.0
2024-11-02,Caneta Preta,Cliente Lambda,8,13.65,109.2
2024-11-02,Caneta Preta,Cliente Tau,3,13.32,39.96
2024-11-02,Caneta Preta,Cliente Delta,10,14.97,149.7
2024-11-02,Caneta Preta,Cliente Kappa,8,12.68,101.44
2024-11-03,Caneta Azul,Cliente Tau,34,23.81,809.54
2024-11-03,Caneta Amarela,Cliente Kappa,44,19.05,838.2
2024-11-03,Caneta Verde,Cliente Alfa,30,9.02,270.6
2024-11-03,Caneta Verde,Cliente Delta,19,8.79,167.01
2024-11-03,Caneta Preta,Cliente Delta,45,13.47,606.15
2024-11-04,Caneta Azul,Cliente Delta,30,21.7,651.0
2024-11-04,Caneta Azul,Cliente Delta,44,20.94,921.36
2024-11-04,Caneta Amarela,Cliente Tau,5,20.42,102.1
2024-11-04,Caneta Amarela,Cliente Delta,3,22.63,67.89
2024-11-04,Caneta Amarela,Cliente Lambda,5,20.71,103.55
2024-11-04,Caneta Amarela,Cliente Kappa,14,22.67,317.38
2024-11-04,Caneta Verde,Cliente Lambda,51,9.12,465.12
2024-11-04,Caneta Preta,Cliente Kappa,55,15.36,844.8
2024-11-05,Caneta Azul,Cliente Tau,13,22.0,286.0
2024-11-05,Caneta Azul,Cliente Tau,32,23.65,756.8
2024-11-05,Caneta Azul,Cliente Alfa,17,20.03,340.51
2024-11-05,Caneta Amarela,Cliente Delta,36,18.08,650.88
2024-11-05,Caneta Verde,Cliente Alfa,8,9.03,72.24
2024-11-05,Caneta Verde,Cliente Delta,16,7.69,123.04
2024-11-05,Caneta Verde,Cliente Delta,5,7.77,38.85
2024-11-05,Caneta Verde,Cliente Delta,11,7.83,86.13
2024-11-05,Caneta Preta,Cliente Delta,73,12.12,884.76
2024-11-06,Caneta Azul,Cliente Alfa,57,20.18,1150.26
2024-11-06,Caneta Amarela,Cliente Alfa,22,22.9,503.8
2024-11-06,Caneta Verde,Cliente Delta,22,8.73,192.06
2024-11-06,Caneta Preta,Cliente Lambda,25,12.49,312.25
2024-11-06,Caneta Preta,Cliente Tau,11,13.0,143.0
2024-11-06,Caneta Preta,Cliente Kappa,3,12.69,38.07
2024-11-07,Caneta Azul,Cliente Kappa,49,19.9,975.1
2024-11-07,Caneta Amarela,Cliente Lambda,9,23.02,207.18
2024-11-07,Caneta Amarela,Cliente Lambda,1,22.17,22.17
2024-11-07,Caneta Amarela,Cliente Tau,17,17.56,298.52
2024-11-07,Caneta Amarela,Cliente Kappa,13,19.87,258.31
2024-11-07,Caneta Verde,Cliente Delta,24,7.48,179.52
2024-11-07,Caneta Preta,Cliente Kappa,37,13.02,481.74
2024-11-07,Caneta Preta,Cliente Delta,30,12.28,368.4
2024-11-07,Caneta Preta,Cliente Delta,32,13.85,443.2
2024-11-07,Caneta Preta,Cliente Delta,14,13.18,184.52
2024-11-08,Caneta Azul,Cliente Kappa,32,23.5,752.0
2024-11-08,Caneta Azul,Cliente Alfa,24,23.85,572.4
2024-11-08,Caneta Azul,Cliente Lambda,5,20.01,100.05
2024-11-08,Caneta Amarela,Cliente Delta,13,21.99,285.87
2024-11-08,Caneta Amarela,Cliente Kappa,14,18.05,252.7
2024-11-08,Caneta Amarela,Cliente Alfa,4,19.45,77.8
2024-11-08,Caneta Verde,Cliente Lambda,3,9.38,28.14
2024-11-08,Caneta Verde,Cliente Alfa,7,8.62,60.34
2024-11-08,Caneta Verde,Cliente Tau,1,7.19,7.19
2024-11-08,Caneta Verde,Cliente Delta,14,8.99,125.86
2024-11-08,Caneta Preta,Cliente Lambda,69,15.31,1056.39
2024-11-09,Caneta Azul,Cliente Tau,13,21.69,281.97
2024-11-09,Caneta Azul,Cliente Kappa,4,19.35,77.4
2024-11-09,Caneta Azul,Cliente Lambda,13,19.07,247.91
2024-11-09,Caneta Amarela,Cliente Lambda,20,22.99,459.8
2024-11-09,Caneta Amarela,Cliente Alfa,18,21.16,380.88
2024-11-09,Caneta Verde,Cliente Alfa,9,7.92,71.28
2024-11-09,Caneta Verde,Cliente Alfa,10,8.68,86.8
2024-11-09,Caneta Verde,Cliente Delta,1,7.86,7.86
2024-11-09,Caneta Preta,Cliente Lambda,26,12.18,316.68
2024-11-09,Caneta Preta,Cliente Kappa,33,12.87,424.71
2024-11-09,Caneta Preta,Cliente Tau,26,12.09,314.34
2024-11-10,Caneta Azul,Cliente Kappa,57,21.43,1221.51
2024-11-10,Caneta Amarela,Cliente Tau,38,20.15,765.7
2024-11-10,Caneta Verde,Cliente Delta,27,9.13,246.51
2024-11-10,Caneta Verde,Cliente Kappa,36,8.07,290.52
2024-11-10,Caneta Preta,Cliente Delta,60,11.64,698.4
2024-11-11,Caneta Azul,Cliente Lambda,52,24.08,1252.16
2024-11-11,Caneta Amarela,Cliente Kappa,41,22.77,933.57
2024-11-11,Caneta Verde,Cliente Lambda,33,7.19,237.27
2024-11-11,Caneta Preta,Cliente Kappa,37,13.05,482.85
2024-11-11,Caneta Preta,Cliente Kappa,33,15.11,498.63
2024-11-11,Caneta Preta,Cliente Lambda,31,15.41,477.71
2024-11-12,Caneta Azul,Cliente Kappa,28,20.06,561.68
2024-11-12,Caneta Azul,Cliente Kappa,20,24.47,489.4
2024-11-12,Caneta Azul,Cliente Kappa,22,23.34,513.48
2024-11-12,Caneta Amarela,Cliente Kappa,4,19.28,77.12
2024-11-12,Caneta Amarela,Cliente Delta,11,21.18,232.98
2024-11-12,Caneta Amarela,Cliente Kappa,10,17.49,174.9
2024-11-12,Caneta Verde,Cliente Kappa,74,8.18,605.32
2024-11-12,Caneta Preta,Cliente Kappa,25,15.01,375.25
2024-11-12,Caneta Preta,Cliente Delta,30,14.61,438.3
2024-11-13,Caneta Azul,Cliente Tau,16,23.53,376.48
2024-11-13,Caneta Azul,Cliente Lambda,28,23.18,649.04
2024-11-13,Caneta Azul,Cliente Kappa,14,22.57,315.98
2024-11-13,Caneta Azul,Cliente Alfa,17,25.69,436.73
2024-11-13,Caneta Amarela,Cliente Lambda,32,20.75,664.0
2024-11-13,Caneta Verde,Cliente Kappa,41,9.39,384.99
2024-11-13,Caneta Preta,Cliente Delta,32,14.05,449.6
2024-11-13,Caneta Preta,Cliente Alfa,8,12.21,97.68
2024-11-14,Caneta Azul,Cliente Lambda,37,21.61,799.57
2024-11-14,Caneta Amarela,Cliente Kappa,17,22.29,378.93
2024-11-14,Caneta Amarela,Cliente Tau,7,20.88,146.16
2024-11-14,Caneta Amarela,Cliente Alfa,21,18.28,383.88
2024-11-14,Caneta Verde,Cliente Kappa,7,8.5,59.5
2024-11-14,Caneta Verde,Cliente Tau,11,7.12,78.32
2024-11-14,Caneta Verde,Cliente Alfa,7,8.72,61.04
2024-11-14,Caneta Verde,Cliente Kappa,14,7.2,100.8
