Data,Maquina,Motivo,Horas_paradas
2024-05-30,MC-5,Quebra,0.46
2024-05-31,MC-1,Manutenção,3.52
2024-05-31,MC-1,Falta de energia,3.31
2024-05-31,MC-1,Falta de energia,2.87
2024-05-31,MC-2,Ajuste de processo,2.15
2024-05-31,MC-2,Setup,0.84
2024-06-01,MC-2,Setup,0.68
2024-06-01,MC-4,Setup,3.65
2024-06-01,MC-4,Ajuste de processo,1.72
2024-06-02,MC-5,Quebra,2.87
2024-06-02,MC-5,Falta de material,1.99
2024-06-04,MC-1,Limpeza,3.0
2024-06-04,MC-1,Manutenção,1.02
2024-06-04,MC-2,Falta de material,2.09
2024-06-05,MC-3,Troca de ferramenta,1.69
2024-06-05,MC-3,Quebra,1.21
2024-06-05,MC-3,Manutenção,2.51
2024-06-05,MC-5,Falta de material,2.29
2024-06-05,MC-5,Quebra,2.13
2024-06-05,MC-5,Setup,2.49
2024-06-08,MC-3,Manutenção,0.83
2024-06-08,MC-3,Limpeza,1.67
2024-06-09,MC-5,Troca de ferramenta,1.5
2024-06-10,MC-2,Troca de ferramenta,3.15
2024-06-13,MC-1,Quebra,0.43
2024-06-13,MC-1,Setup,1.34
2024-06-14,MC-3,Falta de material,3.7
2024-06-14,MC-3,Falta de material,1.41
2024-06-14,MC-3,Ajuste de processo,0.86
2024-06-15,MC-1,Falta de material,3.1
2024-06-16,MC-3,Quebra,0.48
2024-06-16,MC-3,Falta de energia,1.88
2024-06-16,MC-3,Falta de energia,3.46
2024-06-16,MC-5,Falta de material,3.83
2024-06-16,MC-5,Falta de material,1.22
2024-06-17,MC-2,Troca de ferramenta,1.4
2024-06-18,MC-1,Falta de energia,2.4
2024-06-18,MC-1,Ajuste de processo,1.14
2024-06-18,MC-1,Limpeza,0.86
2024-06-18,MC-5,Troca de ferramenta,1.88
2024-06-18,MC-5,Manutenção,0.57
2024-06-19,MC-1,Quebra,3.61
2024-06-19,MC-1,Ajuste de processo,1.54
2024-06-19,MC-2,Quebra,1.54
2024-06-19,MC-2,Setup,3.23
2024-06-20,MC-2,Manutenção,1.56
2024-06-20,MC-2,Falta de energia,3.12
2024-06-21,MC-1,Setup,0.97
2024-06-21,MC-1,Manutenção,2.26
2024-06-21,MC-1,Manutenção,3.14
2024-06-21,MC-2,Ajuste de processo,1.96
2024-06-21,MC-2,Quebra,0.57
2024-06-21,MC-2,Falta de energia,3.03
2024-06-22,MC-2,Setup,2.13
2024-06-22,MC-5,Quebra,1.47
2024-06-22,MC-5,Falta de energia,3.97
2024-06-22,MC-5,Falta de material,3.54
2024-06-23,MC-1,Quebra,0.44
2024-06-23,MC-1,Falta de energia,2.5
2024-06-23,MC-1,Troca de ferramenta,1.61
2024-06-23,MC-4,Manutenção,0.44
2024-06-23,MC-5,Troca de ferramenta,0.34
2024-06-24,MC-1,Troca de ferramenta,2.46
2024-06-24,MC-1,Falta de material,1.48
2024-06-24,MC-2,Limpeza,2.9
2024-06-24,MC-2,Troca de ferramenta,1.98
2024-06-25,MC-1,Falta de material,3.14
2024-06-25,MC-2,Quebra,3.31
2024-06-25,MC-2,Troca de ferramenta,2.73
2024-06-25,MC-5,Limpeza,1.85
2024-06-26,MC-3,Setup,3.96
2024-06-26,MC-3,Ajuste de processo,1.43
2024-06-26,MC-4,Ajuste de processo,2.2
2024-06-26,MC-4,Troca de ferramenta,2.23
2024-06-27,MC-2,Falta de energia,1.88
2024-06-27,MC-2,Falta de energia,0.75
2024-06-27,MC-3,Setup,1.61
2024-06-27,MC-3,Limpeza,1.1
2024-06-27,MC-3,Quebra,3.63
2024-06-28,MC-2,Quebra,2.72
2024-06-28,MC-2,Falta de material,1.36
2024-06-28,MC-2,Manutenção,2.39
2024-06-30,MC-2,Troca de ferramenta,3.46
2024-06-30,MC-2,Falta de energia,3.76
2024-07-01,MC-2,Manutenção,0.58
2024-07-01,MC-3,Ajuste de processo,3.21
2024-07-01,MC-3,Quebra,3.88
2024-07-01,MC-3,Troca de ferramenta,2.03
2024-07-01,MC-5,Quebra,3.98
2024-07-02,MC-3,Troca de ferramenta,3.84
2024-07-02,MC-3,Setup,2.73
2024-07-02,MC-5,Falta de material,3.44
2024-07-02,MC-5,Manutenção,1.4
2024-07-02,MC-5,Setup,3.69
2024-07-03,MC-4,Ajuste de processo,2.49
2024-07-03,MC-4,Manutenção,2.19
2024-07-03,MC-4,Setup,3.39
2024-07-05,MC-2,Troca de ferramenta,3.59
2024-07-05,MC-5,Quebra,2.89
2024-07-06,MC-1,Setup,0.39
2024-07-06,MC-1,Manutenção,2.51
2024-07-06,MC-3,Setup,3.34
2024-07-06,MC-3,Falta de material,2.32
2024-07-07,MC-1,Quebra,3.76
2024-07-07,MC-4,Limpeza,3.62
2024-07-07,MC-5,Setup,2.26
2024-07-07,MC-5,Ajuste de processo,1.79
2024-07-08,MC-2,Troca de ferramenta,0.5
2024-07-08,MC-2,Falta de energia,2.64
2024-07-08,MC-5,Manutenção,1.28
2024-07-08,MC-5,Quebra,2.77
2024-07-08,MC-5,Manutenção,3.26
2024-07-10,MC-2,Setup,1.81
2024-07-10,MC-2,Ajuste de processo,0.36
2024-07-10,MC-2,Troca de ferramenta,3.5
2024-07-10,MC-3,Ajuste de processo,2.33
2024-07-10,MC-3,Manutenção,1.46
2024-07-11,MC-5,Quebra,2.65
2024-07-11,MC-5,Falta de energia,2.8
2024-07-12,MC-2,Setup,0.85
2024-07-12,MC-3,Falta de material,2.69
2024-07-12,MC-3,Quebra,1.36
2024-07-12,MC-3,Troca de ferramenta,3.27
2024-07-13,MC-4,Troca de ferramenta,3.78
2024-07-13,MC-4,Falta de energia,0.68
2024-07-13,MC-4,Limpeza,3.69
2024-07-15,MC-1,Ajuste de processo,3.64
2024-07-15,MC-2,Limpeza,1.57
2024-07-15,MC-2,Manutenção,0.41
2024-07-15,MC-2,Quebra,2.75
2024-07-15,MC-3,Falta de material,1.58
2024-07-15,MC-3,Ajuste de processo,1.01
2024-07-15,MC-5,Manutenção,0.7
2024-07-16,MC-2,Setup,1.03
2024-07-16,MC-2,Manutenção,1.18
2024-07-17,MC-1,Falta de energia,3.24
2024-07-17,MC-1,Quebra,3.2
2024-07-17,MC-1,Ajuste de processo,2.13
2024-07-17,MC-3,Quebra,2.35
2024-07-17,MC-3,Falta de material,3.7
2024-07-17,MC-3,Troca de ferramenta,3.66
2024-07-17,MC-5,Falta de energia,3.37
2024-07-17,MC-5,Falta de material,1.68
2024-07-17,MC-5,Manutenção,1.66
2024-07-18,MC-2,Manutenção,3.59
2024-07-19,MC-1,Manutenção,3.73
2024-07-19,MC-1,Falta de energia,3.25
2024-07-19,MC-2,Manutenção,3.1
2024-07-19,MC-2,Limpeza,2.37
2024-07-19,MC-2,Falta de material,1.55
2024-07-19,MC-4,Setup,1.19
2024-07-19,MC-4,Manutenção,0.82
2024-07-19,MC-5,Setup,2.99
2024-07-19,MC-5,Quebra,3.17
2024-07-20,MC-1,Ajuste de processo,1.63
2024-07-20,MC-1,Troca de ferramenta,0.32
2024-07-21,MC-1,Falta de material,3.77
2024-07-21,MC-1,Ajuste de processo,1.92
2024-07-21,MC-2,Manutenção,3.91
2024-07-21,MC-2,Manutenção,2.81
2024-07-21,MC-3,Ajuste de processo,0.76
2024-07-22,MC-2,Quebra,1.51
2024-07-23,MC-3,Limpeza,2.73
2024-07-23,MC-3,Falta de energia,2.7
2024-07-23,MC-3,Falta de material,1.16
2024-07-25,MC-2,Quebra,0.95
2024-07-26,MC-3,Setup,1.32
2024-07-26,MC-3,Quebra,3.21
2024-07-26,MC-5,Falta de energia,1.19
2024-07-26,MC-5,Falta de energia,2.9
2024-07-26,MC-5,Manutenção,3.52
2024-07-27,MC-3,Falta de material,1.75
2024-07-27,MC-3,Setup,0.33
2024-07-27,MC-3,Falta de material,0.83
2024-07-27,MC-4,Limpeza,1.45
2024-07-27,MC-4,Manutenção,1.0
2024-07-29,MC-1,Setup,1.37
2024-07-29,MC-1,Falta de material,2.31
2024-07-29,MC-1,Ajuste de processo,0.38
2024-07-29,MC-2,Limpeza,0.54
2024-07-29,MC-5,Manutenção,3.47
2024-07-29,MC-5,Falta de energia,2.23
2024-07-30,MC-1,Manutenção,3.76
2024-07-30,MC-1,Ajuste de processo,0.31
2024-07-30,MC-1,Ajuste de processo,0.3
2024-07-30,MC-5,Ajuste de processo,3.04
2024-07-30,MC-5,Ajuste de processo,2.06
2024-07-30,MC-5,Falta de energia,3.68
2024-07-31,MC-2,Falta de material,3.21
2024-07-31,MC-2,Setup,2.16
2024-07-31,MC-4,Limpeza,2.07
2024-07-31,MC-4,Troca de ferramenta,3.3
2024-07-31,MC-5,Limpeza,3.27
2024-08-03,MC-3,Falta de energia,1.32
2024-08-03,MC-3,Setup,2.8
2024-08-03,MC-4,Setup,2.68
2024-08-03,MC-4,Falta de material,3.47
2024-08-04,MC-2,Ajuste de processo,3.51
2024-08-04,MC-2,Limpeza,1.29
2024-08-04,MC-2,Limpeza,3.56
2024-08-04,MC-5,Falta de energia,3.72
2024-08-04,MC-5,Falta de material,0.71
2024-08-04,MC-5,Falta de energia,2.42
2024-08-05,MC-1,Falta de energia,1.91
2024-08-05,MC-1,Limpeza,1.79
2024-08-05,MC-5,Quebra,2.91
2024-08-06,MC-1,Limpeza,0.78
2024-08-06,MC-1,Falta de material,3.33
2024-08-06,MC-2,Quebra,0.4
2024-08-06,MC-2,Quebra,2.44
2024-08-06,MC-2,Ajuste de processo,1.13
2024-08-06,MC-5,Setup,2.77
2024-08-06,MC-5,Setup,2.24
2024-08-07,MC-2,Ajuste de processo,4.0
2024-08-07,MC-2,Falta de material,3.49
2024-08-08,MC-2,Troca de ferramenta,1.55
2024-08-09,MC-3,Manutenção,2.26
2024-08-09,MC-3,Falta de material,1.48
2024-08-09,MC-3,Quebra,3.0
2024-08-09,MC-4,Falta de material,1.86
2024-08-09,MC-4,Setup,0.73
2024-08-09,MC-4,Limpeza,2.74
2024-08-10,MC-5,Setup,0.34
2024-08-10,MC-5,Falta de energia,1.4
2024-08-10,MC-5,Troca de ferramenta,3.66
2024-08-11,MC-3,Setup,0.65
2024-08-11,MC-3,Ajuste de processo,2.17
2024-08-11,MC-3,Setup,3.24
2024-08-13,MC-2,Falta de material,3.65
2024-08-13,MC-2,Troca de ferramenta,2.37
2024-08-13,MC-2,Troca de ferramenta,0.87
2024-08-15,MC-1,Ajuste de processo,3.78
2024-08-16,MC-1,Setup,3.07
2024-08-16,MC-1,Quebra,1.76
2024-08-16,MC-1,Manutenção,1.32
2024-08-16,MC-4,Limpeza,0.48
2024-08-18,MC-4,Setup,1.01
2024-08-18,MC-5,Ajuste de processo,3.18
2024-08-18,MC-5,Falta de energia,0.7
2024-08-18,MC-5,Limpeza,0.78
2024-08-19,MC-3,Quebra,1.02
2024-08-19,MC-4,Falta de material,1.76
2024-08-19,MC-4,Limpeza,1.0
2024-08-20,MC-2,Falta de material,3.65
2024-08-20,MC-2,Falta de material,1.25
2024-08-21,MC-2,Falta de material,3.7
2024-08-21,MC-5,Setup,3.94
2024-08-23,MC-1,Falta de material,3.09
2024-08-24,MC-1,Setup,0.33
2024-08-24,MC-2,Setup,1.19
2024-08-24,MC-2,Setup,1.29
2024-08-24,MC-2,Manutenção,2.31
2024-08-25,MC-3,Falta de energia,0.89
2024-08-25,MC-3,Limpeza,0.59
2024-08-25,MC-3,Quebra,0.95
2024-08-25,MC-4,Falta de energia,1.51
2024-08-25,MC-4,Limpeza,0.48
2024-08-25,MC-4,Falta de material,1.02
2024-08-25,MC-5,Setup,0.92
2024-08-25,MC-5,Limpeza,3.16
2024-08-26,MC-1,Ajuste de processo,0.93
2024-08-26,MC-1,Manutenção,3.23
2024-08-26,MC-5,Falta de material,2.18
2024-08-26,MC-5,Ajuste de processo,3.1
2024-08-26,MC-5,Troca de ferramenta,1.97
2024-08-27,MC-1,Limpeza,3.63
2024-08-27,MC-1,Manutenção,1.32
2024-08-27,MC-5,Falta de energia,3.14
2024-08-27,MC-5,Setup,0.9
2024-08-27,MC-5,Falta de material,3.57
2024-08-28,MC-4,Ajuste de processo,0.41
2024-08-28,MC-5,Falta de material,1.99
2024-08-29,MC-1,Setup,1.86
2024-08-29,MC-1,Quebra,2.61
2024-08-29,MC-4,Setup,1.93
2024-08-29,MC-4,Setup,2.48
2024-08-29,MC-4,Falta de material,3.49
2024-08-30,MC-3,Setup,0.83
2024-08-30,MC-3,Quebra,1.2
2024-08-30,MC-3,Ajuste de processo,3.27
2024-08-31,MC-2,Limpeza,1.14
2024-08-31,MC-2,Ajuste de processo,3.65
2024-08-31,MC-4,Manutenção,2.3
2024-08-31,MC-4,Manutenção,0.6
2024-09-02,MC-5,Quebra,0.38
2024-09-02,MC-5,Falta de material,3.12
2024-09-03,MC-1,Manutenção,3.47
2024-09-03,MC-4,Quebra,1.19
2024-09-03,MC-4,Quebra,1.19
2024-09-03,MC-4,Limpeza,3.83
2024-09-06,MC-1,Quebra,2.73
2024-09-06,MC-1,Quebra,0.92
2024-09-06,MC-5,Quebra,1.96
2024-09-07,MC-3,Quebra,3.67
2024-09-08,MC-2,Quebra,2.6
2024-09-08,MC-5,Falta de material,1.81
2024-09-08,MC-5,Falta de material,0.86
2024-09-08,MC-5,Falta de energia,2.99
2024-09-09,MC-3,Falta de energia,1.32
2024-09-09,MC-3,Troca de ferramenta,2.39
2024-09-09,MC-3,Falta de energia,2.52
2024-09-10,MC-4,Limpeza,2.36
2024-09-10,MC-5,Setup,1.21
2024-09-10,MC-5,Falta de material,2.92
2024-09-10,MC-5,Setup,2.39
2024-09-13,MC-1,Falta de energia,1.79
2024-09-13,MC-4,Ajuste de processo,0.49
2024-09-13,MC-4,Falta de energia,1.53
2024-09-14,MC-3,Ajuste de processo,1.6
2024-09-15,MC-4,Falta de energia,3.23
2024-09-15,MC-4,Falta de energia,2.2
2024-09-15,MC-5,Falta de energia,3.75
2024-09-16,MC-3,Setup,3.08
2024-09-16,MC-3,Falta de material,2.29
2024-09-16,MC-3,Troca de ferramenta,0.92
2024-09-19,MC-1,Ajuste de processo,1.12
2024-09-19,MC-1,Falta de energia,0.89
2024-09-20,MC-1,Troca de ferramenta,1.94
2024-09-20,MC-1,Falta de energia,2.97
2024-09-20,MC-4,Ajuste de processo,3.11
2024-09-20,MC-4,Troca de ferramenta,0.66
2024-09-20,MC-5,Falta de energia,2.13
2024-09-20,MC-5,Quebra,2.08
2024-09-21,MC-3,Limpeza,1.92
2024-09-21,MC-3,Falta de material,1.41
2024-09-21,MC-4,Troca de ferramenta,2.06
2024-09-21,MC-4,Quebra,2.21
2024-09-21,MC-4,Quebra,2.52
2024-09-21,MC-5,Quebra,1.7
2024-09-21,MC-5,Falta de material,3.8
2024-09-21,MC-5,Quebra,1.55
2024-09-22,MC-2,Manutenção,3.61
2024-09-22,MC-2,Falta de energia,3.26
2024-09-23,MC-5,Limpeza,2.02
2024-09-25,MC-2,Quebra,2.14
2024-09-26,MC-5,Ajuste de processo,3.52
2024-09-28,MC-5,Troca de ferramenta,2.12
2024-09-28,MC-5,Setup,2.81
2024-09-28,MC-5,Quebra,3.29
2024-09-29,MC-2,Troca de ferramenta,3.66
2024-09-29,MC-2,Limpeza,1.11
2024-09-30,MC-4,Falta de material,3.91
2024-09-30,MC-4,Manutenção,3.87
2024-09-30,MC-4,Falta de material,1.4
2024-10-01,MC-4,Quebra,2.57
2024-10-01,MC-4,Setup,0.47
2024-10-01,MC-4,Limpeza,0.92
2024-10-02,MC-4,Limpeza,2.46
2024-10-04,MC-2,Falta de material,2.71
2024-10-04,MC-3,Setup,2.28
2024-10-04,MC-3,Troca de ferramenta,2.91
2024-10-05,MC-4,Manutenção,3.23
2024-10-05,MC-4,Falta de material,0.92
2024-10-05,MC-4,Ajuste de processo,2.74
2024-10-05,MC-5,Ajuste de processo,2.38
2024-10-05,MC-5,Falta de material,0.74
2024-10-06,MC-2,Falta de energia,1.15
2024-10-06,MC-2,Ajuste de processo,1.85
2024-10-06,MC-2,Falta de energia,3.5
2024-10-07,MC-3,Troca de ferramenta,1.1
2024-10-07,MC-3,Limpeza,0.98
2024-10-07,MC-3,Ajuste de processo,2.97
2024-10-07,MC-4,Setup,3.91
2024-10-07,MC-4,Ajuste de processo,1.96
2024-10-08,MC-4,Manutenção,1.6
2024-10-08,MC-5,Manutenção,1.24
2024-10-09,MC-3,Troca de ferramenta,0.48
2024-10-09,MC-3,Limpeza,0.96
2024-10-09,MC-4,Limpeza,0.65
2024-10-10,MC-2,Setup,2.13
2024-10-11,MC-1,Troca de ferramenta,3.92
2024-10-11,MC-4,Manutenção,3.21
2024-10-11,MC-5,Falta de material,2.53
2024-10-11,MC-5,Limpeza,2.1
2024-10-12,MC-1,Setup,2.58
2024-10-12,MC-2,Manutenção,1.69
2024-10-12,MC-4,Falta de energia,0.96
2024-10-12,MC-4,Limpeza,2.48
2024-10-12,MC-4,Limpeza,2.25
2024-10-13,MC-3,Quebra,3.79
2024-10-13,MC-4,Falta de energia,2.7
2024-10-13,MC-4,Falta de material,3.16
2024-10-13,MC-4,Falta de material,0.64
2024-10-15,MC-1,Falta de energia,3.12
2024-10-15,MC-1,Quebra,3.94
2024-10-15,MC-1,Limpeza,2.73
2024-10-15,MC-2,Limpeza,3.05
2024-10-15,MC-2,Falta de material,3.92
2024-10-15,MC-2,Manutenção,1.75
2024-10-16,MC-1,Setup,3.35
2024-10-16,MC-1,Ajuste de processo,1.78
2024-10-18,MC-5,Manutenção,1.88
2024-10-19,MC-1,Falta de material,2.74
2024-10-19,MC-2,Limpeza,1.25
2024-10-19,MC-2,Manutenção,3.97
2024-10-19,MC-2,Manutenção,1.52
2024-10-21,MC-2,Falta de material,0.75
2024-10-21,MC-2,Setup,1.49
2024-10-21,MC-2,Quebra,3.47
2024-10-21,MC-5,Falta de energia,1.46
2024-10-23,MC-1,Ajuste de processo,2.56
2024-10-23,MC-5,Falta de material,3.76
2024-10-23,MC-5,Falta de energia,1.26
2024-10-23,MC-5,Quebra,0.79
2024-10-24,MC-2,Falta de energia,0.66
2024-10-24,MC-2,Ajuste de processo,1.93
2024-10-24,MC-5,Falta de energia,0.69
2024-10-24,MC-5,Falta de energia,1.98
2024-10-24,MC-5,Setup,3.49
2024-10-25,MC-3,Manutenção,3.18
2024-10-25,MC-3,Ajuste de processo,2.45
2024-10-25,MC-3,Setup,3.45
2024-10-26,MC-2,Quebra,0.67
2024-10-26,MC-2,Quebra,2.55
2024-10-26,MC-4,Limpeza,0.73
2024-10-26,MC-4,Troca de ferramenta,2.08
2024-10-26,MC-4,Falta de energia,2.01
2024-10-26,MC-5,Falta de energia,1.28
2024-10-26,MC-5,Ajuste de processo,3.37
2024-10-28,MC-2,Falta de material,1.14
2024-10-28,MC-2,Ajuste de processo,2.34
2024-10-29,MC-2,Setup,2.08
2024-10-29,MC-2,Manutenção,1.9
2024-10-29,MC-2,Manutenção,0.42
2024-10-30,MC-3,Falta de material,2.88
2024-10-31,MC-3,Troca de ferramenta,0.35
2024-10-31,MC-3,Troca de ferramenta,3.34
2024-10-31,MC-4,Limpeza,1.29
2024-10-31,MC-5,Falta de material,0.74
2024-10-31,MC-5,Setup,1.84
2024-10-31,MC-5,Manutenção,2.37
2024-11-01,MC-4,Falta de energia,1.45
2024-11-01,MC-4,Falta de energia,0.75
2024-11-03,MC-1,Troca de ferramenta,0.37
2024-11-05,MC-2,Quebra,2.9
2024-11-07,MC-5,Manutenção,3.58
2024-11-07,MC-5,Limpeza,0.67
2024-11-07,MC-5,Setup,1.15
2024-11-09,MC-3,Troca de ferramenta,0.37
2024-11-09,MC-3,Limpeza,3.57
2024-11-09,MC-3,Falta de material,1.95
2024-11-10,MC-3,Falta de energia,3.72
2024-11-11,MC-3,Ajuste de processo,2.03
2024-11-11,MC-3,Setup,3.49
2024-11-13,MC-1,Troca de ferramenta,3.82
2024-11-13,MC-1,Falta de energia,1.54
2024-11-13,MC-1,Manutenção,2.67
2024-11-13,MC-4,Quebra,2.77
2024-11-14,MC-2,Manutenção,0.38
2024-11-14,MC-3,Troca de ferramenta,1.92
2024-11-16,MC-3,Setup,3.46
2024-11-16,MC-3,Ajuste de processo,3.8
2024-11-16,MC-3,Limpeza,3.63
2024-11-16,MC-4,Quebra,3.9
2024-11-16,MC-4,Limpeza,2.72
2024-11-16,MC-4,Falta de energia,1.16
2024-11-18,MC-5,Limpeza,2.43
2024-11-18,MC-5,Falta de energia,1.86
2024-11-19,MC-3,Falta de material,1.26
2024-11-19,MC-3,Falta de energia,3.16
2024-11-19,MC-3,Falta de material,2.63
2024-11-19,MC-4,Manutenção,3.22
2024-11-21,MC-5,Ajuste de processo,1.3
2024-11-21,MC-5,Quebra,3.64
2024-11-22,MC-1,Setup,1.18
2024-11-23,MC-2,Manutenção,2.53
2024-11-23,MC-2,Limpeza,0.51
2024-11-23,MC-2,Quebra,2.3
2024-11-23,MC-5,Setup,0.67
2024-11-23,MC-5,Ajuste de processo,1.53
2024-11-24,MC-1,Troca de ferramenta,3.48
2024-11-24,MC-1,Falta de material,3.61
2024-11-25,MC-1,Setup,3.14
2024-11-25,MC-2,Quebra,1.66
2024-11-25,MC-2,Quebra,2.44
2024-11-25,MC-3,Falta de energia,1.13
2024-11-25,MC-3,Setup,2.81
2024-11-25,MC-3,Setup,1.59
2024-11-25,MC-5,Setup,1.12
2024-11-25,MC-5,Falta de material,2.46
2024-11-26,MC-2,Troca de ferramenta,0.71
2024-11-26,MC-5,Manutenção,2.84
2024-11-26,MC-5,Setup,0.99
2024-11-29,MC-5,Falta de energia,2.35
2024-12-01,MC-4,Quebra,1.75
2024-12-01,MC-5,Falta de energia,2.4
2024-12-03,MC-1,Quebra,1.21
2024-12-04,MC-1,Manutenção,1.45
2024-12-04,MC-1,Falta de energia,0.82
2024-12-04,MC-1,Limpeza,3.17
2024-12-04,MC-5,Limpeza,0.56
2024-12-04,MC-5,Setup,1.69
2024-12-06,MC-2,Setup,1.96
2024-12-06,MC-2,Ajuste de processo,1.02
2024-12-07,MC-1,Falta de material,1.72
2024-12-07,MC-1,Ajuste de processo,1.85
2024-12-08,MC-3,Troca de ferramenta,1.13
2024-12-08,MC-5,Setup,2.67
2024-12-08,MC-5,Troca de ferramenta,0.41
2024-12-09,MC-1,Ajuste de processo,1.03
2024-12-10,MC-4,Troca de ferramenta,2.61
2024-12-10,MC-5,Quebra,2.62
2024-12-10,MC-5,Quebra,1.28
2024-12-10,MC-5,Quebra,2.83
2024-12-11,MC-2,Falta de energia,2.04
2024-12-15,MC-1,Falta de energia,2.25
2024-12-15,MC-1,Quebra,1.53
2024-12-15,MC-1,Setup,3.94
2024-12-15,MC-4,Manutenção,3.03
2024-12-16,MC-3,Setup,1.22
2024-12-16,MC-3,Limpeza,1.18
2024-12-17,MC-3,Limpeza,3.16
2024-12-17,MC-3,Troca de ferramenta,1.74
2024-12-17,MC-5,Ajuste de processo,0.64
2024-12-18,MC-2,Setup,0.43
2024-12-18,MC-2,Manutenção,1.83
2024-12-18,MC-2,Manutenção,1.83
2024-12-18,MC-3,Limpeza,2.92
2024-12-18,MC-3,Manutenção,2.43
2024-12-18,MC-3,Troca de ferramenta,3.15
2024-12-18,MC-5,Limpeza,1.48
2024-12-18,MC-5,Limpeza,2.61
2024-12-19,MC-2,Manutenção,3.58
2024-12-19,MC-2,Limpeza,0.56
2024-12-19,MC-2,Falta de energia,2.92
2024-12-19,MC-4,Quebra,2.95
2024-12-19,MC-5,Quebra,3.24
2024-12-21,MC-5,Limpeza,1.3
2024-12-21,MC-5,Ajuste de processo,1.84
2024-12-21,MC-5,Falta de energia,1.19
2024-12-22,MC-2,Setup,1.44
2024-12-22,MC-2,Troca de ferramenta,3.88
2024-12-22,MC-2,Limpeza,1.95
2024-12-22,MC-3,Ajuste de processo,3.44
2024-12-23,MC-4,Limpeza,3.24
2024-12-23,MC-4,Setup,1.94
2024-12-23,MC-4,Troca de ferramenta,3.97
2024-12-24,MC-1,Manutenção,3.41
2024-12-24,MC-4,Ajuste de processo,2.09
2024-12-25,MC-3,Limpeza,1.45
2024-12-25,MC-3,Manutenção,0.58
2024-12-27,MC-1,Limpeza,2.02
2024-12-27,MC-5,Quebra,1.63
2024-12-27,MC-5,Troca de ferramenta,2.93
2024-12-28,MC-2,Falta de energia,0.37
2024-12-28,MC-2,Limpeza,3.38
